crop,temperature,humidity,rainfall,soil_ph,nitrogen,phosphorus,potassium,wind_speed,soil_moisture,month,season,water_stress,nutrient_stress,temperature_stress,disease
tomato,24.98,95.44,76.58,7.07,65.62,40.05,0.0,7.69,17.08,6,monsoon,1,1,0,healthy
maize,28.42,60.54,23.58,6.45,109.37,19.87,59.28,12.89,28.46,5,summer,0,1,0,healthy
maize,31.32,76.8,168.27,5.46,89.9,19.84,32.07,1.44,59.49,5,summer,0,1,0,healthy
maize,34.96,90.98,155.73,5.8,96.47,34.9,56.86,2.19,33.28,10,winter,0,0,0,healthy
wheat,23.16,52.97,80.6,4.4,80.43,48.35,81.17,9.1,34.2,9,monsoon,0,0,0,healthy
rice,29.85,79.47,19.75,5.11,48.89,54.88,62.8,0.88,47.45,1,winter,0,0,0,healthy
rice,37.58,58.39,213.42,6.97,53.56,20.54,65.24,1.19,21.02,6,monsoon,0,0,1,healthy
tomato,20.92,75.17,53.57,6.56,96.09,47.33,38.83,7.0,47.2,2,winter,0,0,0,healthy
maize,27.62,88.49,76.04,6.88,52.49,33.29,40.26,0.77,20.04,5,summer,0,0,0,healthy
wheat,30.21,67.36,70.89,6.77,71.01,39.0,125.52,4.95,18.88,10,winter,1,0,0,healthy
tomato,27.8,81.54,119.49,6.16,128.76,34.66,68.42,0.68,32.66,3,summer,0,0,0,healthy
cotton,10.53,54.0,49.07,6.4,71.73,58.81,72.4,0.34,30.44,9,monsoon,0,0,0,healthy
rice,23.45,56.73,162.87,3.69,98.59,27.29,30.26,2.33,28.13,11,winter,0,0,0,healthy
cotton,20.06,95.79,0.84,7.95,99.55,17.25,54.96,8.16,29.93,8,monsoon,0,1,0,healthy
rice,11.72,100.0,79.41,3.25,89.14,62.53,79.33,0.07,36.69,11,winter,0,0,0,healthy
tomato,17.66,73.02,138.62,6.32,85.92,46.23,102.5,11.0,40.72,5,summer,0,0,0,healthy
maize,16.74,77.96,64.23,5.02,108.0,27.39,34.8,1.38,26.29,12,winter,0,0,0,rust
cotton,13.76,51.84,172.5,8.78,113.25,51.94,83.17,1.53,19.01,6,monsoon,1,0,0,healthy
cotton,13.62,92.1,31.4,7.4,51.55,49.26,25.82,1.54,40.45,4,summer,0,1,0,healthy
tomato,29.3,84.79,16.32,7.72,74.32,10.26,45.96,10.97,14.36,5,summer,1,1,0,healthy
tomato,25.76,64.73,39.01,7.51,71.23,30.62,76.12,4.3,37.57,10,winter,0,0,0,healthy
cotton,29.9,68.05,13.94,5.74,78.82,37.31,68.35,1.88,44.31,5,summer,0,0,0,healthy
cotton,26.92,79.68,36.96,6.55,46.73,4.97,21.81,2.48,31.94,3,summer,0,1,0,healthy
cotton,20.18,53.22,86.47,7.11,111.64,43.98,22.83,4.82,16.01,11,winter,1,1,0,healthy
maize,33.95,80.99,125.56,5.61,83.71,79.08,47.36,5.66,35.58,5,summer,0,0,0,healthy
tomato,23.72,100.0,119.45,6.51,40.65,57.35,70.1,4.57,19.78,8,monsoon,1,0,0,late_blight
wheat,32.62,79.47,18.6,8.83,105.62,48.3,71.58,16.21,20.2,2,winter,0,0,0,healthy
maize,49.5,78.89,8.18,8.06,67.42,44.98,100.7,0.34,37.56,10,winter,0,0,1,healthy
rice,32.45,75.23,214.49,4.8,98.68,52.59,39.89,1.69,32.89,8,monsoon,0,0,0,bacterial_blight
maize,25.6,66.35,6.94,5.77,73.82,25.07,55.58,1.56,14.51,10,winter,1,0,0,healthy
tomato,34.86,19.25,422.02,7.31,43.46,31.03,87.26,2.18,38.51,5,summer,0,0,0,healthy
wheat,37.0,46.69,97.82,6.53,77.14,4.48,57.99,1.83,21.67,9,monsoon,0,1,1,healthy
wheat,18.09,42.33,21.16,7.44,18.82,43.48,34.02,7.24,4.57,9,monsoon,1,1,0,healthy
tomato,40.9,91.81,12.44,8.44,70.87,44.84,42.15,3.61,46.9,8,monsoon,0,0,1,healthy
rice,25.34,96.89,133.27,8.15,81.15,47.88,57.96,13.47,21.22,6,monsoon,0,0,0,bacterial_blight
tomato,32.7,74.65,67.48,6.17,105.41,36.07,94.54,4.09,48.73,9,monsoon,0,0,0,healthy
cotton,34.91,52.46,85.15,9.0,148.02,69.88,73.2,4.88,24.19,4,summer,0,0,0,healthy
maize,26.04,54.65,80.82,5.19,60.91,21.44,63.55,12.92,35.75,11,winter,0,0,0,healthy
maize,7.09,27.59,142.95,6.43,43.58,78.78,24.97,38.62,24.74,2,winter,0,1,1,healthy
maize,36.11,92.62,4.65,7.63,43.46,53.07,50.57,7.43,50.26,5,summer,0,0,1,healthy
tomato,30.78,60.93,263.64,5.33,100.8,31.43,8.83,7.42,32.25,11,winter,0,1,0,healthy
wheat,28.88,98.58,13.41,5.58,58.07,55.16,77.14,13.24,48.49,6,monsoon,0,0,0,healthy
wheat,33.98,53.63,56.41,6.13,65.94,6.53,43.58,2.02,42.08,6,monsoon,0,1,0,healthy
cotton,38.62,57.82,96.66,5.12,84.83,90.67,76.93,2.08,27.55,4,summer,0,0,1,healthy
wheat,32.93,90.77,97.47,5.59,73.11,7.21,50.19,2.1,25.32,4,summer,0,1,0,healthy
tomato,15.76,60.05,123.83,5.54,53.59,14.79,81.23,1.05,28.95,8,monsoon,0,1,0,healthy
wheat,27.11,84.5,31.89,5.67,53.85,36.09,96.97,10.01,38.4,7,monsoon,0,0,0,healthy
wheat,17.25,92.71,31.7,4.84,64.93,30.14,39.1,8.89,11.15,6,monsoon,1,0,0,healthy
maize,10.44,75.4,67.89,7.67,31.26,15.82,54.04,0.62,39.11,12,winter,0,1,0,healthy
tomato,25.85,51.75,206.37,6.78,136.89,44.4,94.81,14.29,9.51,8,monsoon,1,0,0,late_blight
maize,23.07,73.37,7.87,5.4,72.55,11.51,71.07,11.3,36.97,3,summer,0,1,0,rust
tomato,32.91,78.7,155.82,6.02,91.78,71.81,48.51,7.89,14.74,7,monsoon,1,0,0,late_blight
maize,20.4,61.6,12.3,6.53,65.97,18.47,65.53,5.84,32.73,6,monsoon,0,1,0,healthy
maize,28.55,60.23,5.32,7.13,44.47,43.95,48.99,12.2,40.41,3,summer,0,0,0,healthy
maize,36.95,78.73,152.1,5.2,60.21,37.16,41.03,4.6,28.24,6,monsoon,0,0,1,healthy
cotton,28.27,73.21,82.6,6.58,69.72,43.41,35.93,4.74,27.93,11,winter,0,0,0,healthy
tomato,33.25,96.92,26.33,7.11,85.06,37.67,52.69,2.88,45.96,6,monsoon,0,0,0,late_blight
maize,22.15,66.69,20.06,5.48,89.52,33.34,57.67,0.92,24.71,2,winter,0,0,0,healthy
cotton,17.98,47.7,181.09,6.42,60.83,9.65,35.1,1.68,27.28,2,winter,0,1,0,healthy
maize,20.2,60.23,58.68,8.52,89.07,55.06,50.08,7.31,27.34,6,monsoon,0,0,0,healthy
wheat,27.44,37.75,32.07,6.28,86.09,43.06,84.77,8.82,40.02,4,summer,0,0,0,healthy
rice,33.68,52.72,111.2,8.42,120.4,30.51,61.84,5.39,26.64,1,winter,0,0,0,healthy
wheat,28.55,46.96,25.19,7.18,23.91,16.76,52.92,0.94,44.96,10,winter,0,1,0,healthy
rice,21.19,48.52,163.46,8.42,62.62,35.5,75.91,14.81,24.89,7,monsoon,0,0,0,healthy
wheat,23.88,84.79,5.19,6.63,64.4,32.82,57.96,4.38,29.11,12,winter,0,0,0,healthy
tomato,24.7,70.83,32.19,7.16,49.41,58.69,53.96,3.99,37.8,8,monsoon,0,0,0,healthy
tomato,34.68,64.62,163.81,5.44,58.63,37.79,37.58,2.06,36.77,4,summer,0,0,0,healthy
tomato,18.8,86.09,66.24,7.87,95.05,76.86,43.72,1.76,23.66,7,monsoon,0,0,0,late_blight
tomato,38.49,76.83,42.55,5.02,72.68,47.73,50.3,4.4,40.79,11,winter,0,0,1,healthy
maize,20.37,44.12,37.38,4.65,105.87,46.81,49.04,3.94,33.55,2,winter,0,0,0,healthy
tomato,28.74,100.0,8.56,6.42,66.03,19.32,60.31,0.93,42.41,5,summer,0,1,0,healthy
maize,19.38,62.66,59.14,8.75,126.19,62.12,115.65,0.12,30.11,11,winter,0,0,0,healthy
cotton,36.76,75.91,1.63,5.07,59.69,24.55,80.75,10.03,25.47,10,winter,0,0,1,healthy
cotton,32.16,100.0,114.74,8.78,28.39,76.55,82.95,1.28,22.34,12,winter,0,1,0,healthy
wheat,29.95,43.67,137.47,6.93,50.36,23.06,91.24,3.26,27.91,12,winter,0,0,0,healthy
wheat,29.27,48.58,79.44,9.0,63.62,22.59,65.48,0.26,30.77,12,winter,0,0,0,healthy
maize,37.98,100.0,69.37,4.0,111.76,36.54,79.3,0.77,20.02,4,summer,0,0,1,healthy
rice,33.29,87.47,95.32,5.75,33.84,50.14,54.13,12.9,31.44,5,summer,0,1,0,healthy
cotton,23.1,70.92,130.48,8.25,42.63,0.6,77.72,0.72,32.31,11,winter,0,1,0,healthy
tomato,30.17,43.04,35.49,7.88,97.52,1.91,93.3,2.42,32.27,2,winter,0,1,0,healthy
maize,21.51,21.84,14.85,6.4,89.84,38.19,84.43,1.93,10.13,2,winter,1,0,0,rust
maize,22.94,50.28,134.13,8.63,56.33,46.91,20.56,8.15,34.71,3,summer,0,1,0,healthy
cotton,15.55,78.99,2.6,5.81,27.86,60.91,68.74,1.09,29.46,11,winter,0,1,0,healthy
maize,17.14,52.93,5.87,6.63,85.88,21.92,21.28,5.08,32.58,11,winter,0,1,0,rust
wheat,40.77,69.61,29.08,7.87,33.63,71.8,74.35,2.27,24.81,9,monsoon,0,1,1,healthy
tomato,42.31,80.06,44.41,9.0,68.77,36.89,79.15,2.01,40.1,6,monsoon,0,0,1,late_blight
rice,15.48,91.75,46.21,8.65,87.49,55.42,16.01,2.12,28.59,1,winter,0,1,0,healthy
tomato,35.72,50.44,12.12,6.5,89.24,39.39,39.73,2.53,52.18,7,monsoon,0,0,1,healthy
rice,26.38,80.22,309.15,6.38,44.14,69.02,105.18,2.57,21.67,5,summer,0,0,0,bacterial_blight
tomato,22.11,80.12,23.42,5.41,82.42,26.38,84.9,4.3,32.55,8,monsoon,0,0,0,late_blight
wheat,40.91,76.68,89.84,6.1,71.32,43.14,85.48,10.2,43.74,7,monsoon,0,0,1,healthy
wheat,12.66,75.53,22.41,3.0,110.84,26.95,54.23,1.83,36.85,7,monsoon,0,0,0,healthy
maize,28.49,19.36,86.9,6.78,94.18,67.58,57.92,15.03,23.25,2,winter,0,0,0,healthy
tomato,21.78,65.59,61.49,6.1,90.93,44.53,49.36,2.91,34.71,11,winter,0,0,0,healthy
rice,18.88,70.13,24.61,6.41,102.01,33.94,59.15,1.42,28.89,12,winter,0,0,0,healthy
cotton,25.97,92.06,20.44,9.0,84.37,27.72,63.52,1.29,45.89,7,monsoon,0,0,0,healthy
wheat,24.11,53.9,17.84,5.72,63.56,29.24,56.6,2.54,0.71,8,monsoon,1,0,0,healthy
wheat,41.42,70.38,6.4,4.74,83.8,25.31,85.34,4.08,31.77,5,summer,0,0,1,healthy
rice,3.81,97.03,40.11,4.77,147.69,54.26,58.02,20.69,36.45,9,monsoon,0,0,1,healthy
cotton,30.96,92.11,4.81,7.88,109.11,15.9,88.69,2.67,22.71,4,summer,0,1,0,healthy
tomato,16.92,59.7,10.36,6.67,95.22,21.68,88.36,2.5,26.73,6,monsoon,0,0,0,healthy
wheat,23.29,82.41,79.17,8.06,104.47,39.04,55.42,2.15,26.43,11,winter,0,0,0,rust
maize,25.9,70.91,131.02,9.0,74.64,53.53,96.11,0.08,35.31,12,winter,0,0,0,healthy
tomato,20.83,54.57,73.79,8.6,63.48,81.55,85.9,4.2,45.35,6,monsoon,0,0,0,healthy
cotton,16.99,64.33,17.29,5.63,44.78,36.04,111.7,2.71,41.43,7,monsoon,0,0,0,healthy
rice,11.14,47.87,37.84,7.36,63.9,54.32,45.12,6.01,29.65,11,winter,0,0,0,healthy
rice,20.64,100.0,21.79,4.85,81.17,2.8,44.87,12.15,31.63,2,winter,0,1,0,healthy
wheat,22.05,86.72,27.78,6.24,71.86,27.77,43.21,0.16,31.13,1,winter,0,0,0,healthy
maize,31.0,43.97,32.23,4.92,79.54,5.84,80.45,4.93,34.42,6,monsoon,0,1,0,healthy
cotton,34.77,53.45,17.99,4.74,95.52,28.65,31.98,4.51,9.81,5,summer,1,0,0,healthy
wheat,29.48,53.79,148.14,7.41,129.77,8.22,97.0,9.96,18.87,1,winter,1,1,0,healthy
cotton,16.76,100.0,108.64,7.24,85.33,42.84,39.16,0.71,36.74,3,summer,0,0,0,healthy
rice,21.86,42.74,44.09,9.0,84.09,43.55,75.93,8.14,27.97,10,winter,0,0,0,blast
rice,19.08,61.1,5.6,5.14,137.79,19.04,39.64,0.8,43.84,11,winter,0,1,0,healthy
tomato,18.33,85.28,51.97,5.25,60.85,42.19,61.89,2.31,34.22,7,monsoon,0,0,0,late_blight
rice,27.13,94.75,2.59,8.57,84.63,42.21,80.05,0.43,24.03,4,summer,0,0,0,bacterial_blight
rice,31.26,61.38,194.65,5.65,92.7,46.63,63.54,5.74,30.07,8,monsoon,0,0,0,healthy
cotton,8.31,62.15,19.5,6.24,79.57,37.4,66.24,1.34,24.32,11,winter,0,0,1,healthy
cotton,23.86,76.77,195.55,7.1,58.34,56.91,88.78,1.45,29.35,8,monsoon,0,0,0,healthy
cotton,25.58,80.78,101.07,7.97,123.84,3.12,54.26,7.88,10.65,3,summer,1,1,0,healthy
tomato,23.8,83.35,63.26,7.18,86.58,31.35,40.22,0.75,14.47,2,winter,1,0,0,healthy
cotton,32.18,91.3,31.55,8.68,109.9,25.41,34.44,0.05,26.97,1,winter,0,0,0,healthy
maize,24.51,74.43,44.19,6.92,16.02,60.25,56.05,3.52,18.62,8,monsoon,1,1,0,rust
wheat,25.2,74.3,90.48,5.66,30.86,4.27,44.45,8.58,35.83,10,winter,0,1,0,healthy
rice,21.64,56.34,4.72,6.8,96.26,23.21,87.44,9.34,41.14,9,monsoon,0,0,0,blast
rice,9.44,72.58,71.94,5.08,104.83,28.77,80.73,10.45,39.01,7,monsoon,0,0,1,healthy
rice,31.09,50.13,36.77,6.37,78.48,57.32,85.04,1.34,32.83,2,winter,0,0,0,healthy
wheat,26.35,95.06,41.74,5.83,137.13,27.89,88.46,10.05,30.28,3,summer,0,0,0,healthy
wheat,20.62,70.83,165.06,7.47,24.24,58.19,42.25,10.88,40.24,5,summer,0,1,0,rust
rice,22.71,83.29,41.15,5.67,48.09,24.2,65.88,1.72,16.74,3,summer,1,0,0,blast
maize,8.4,68.28,11.29,4.92,48.24,21.59,47.69,7.64,33.16,3,summer,0,0,1,healthy
rice,17.92,79.7,78.66,5.8,97.58,31.75,66.43,0.07,27.59,12,winter,0,0,0,healthy
rice,25.07,95.18,1.45,6.63,154.68,33.23,99.5,4.49,20.66,1,winter,0,0,0,bacterial_blight
rice,29.91,50.12,79.2,7.13,73.38,25.16,47.41,1.6,29.05,7,monsoon,0,0,0,healthy
cotton,21.94,67.53,19.73,7.34,75.98,48.07,46.27,0.58,29.55,10,winter,0,0,0,healthy
cotton,26.46,46.48,15.78,7.23,88.37,57.24,28.77,5.05,18.92,7,monsoon,1,1,0,healthy
wheat,27.38,48.31,168.41,5.05,70.69,27.71,42.26,1.78,41.83,9,monsoon,0,0,0,healthy
cotton,38.39,52.23,63.73,7.42,11.06,29.63,0.0,1.11,35.14,12,winter,0,1,1,healthy
wheat,22.08,66.97,94.11,5.59,38.5,29.28,53.4,12.09,29.93,8,monsoon,0,1,0,healthy
rice,23.28,73.47,87.12,5.07,50.95,56.0,16.71,0.42,25.53,1,winter,0,1,0,healthy
tomato,23.03,81.91,46.53,5.39,115.76,59.0,66.08,0.25,27.6,5,summer,0,0,0,healthy
cotton,11.64,69.47,117.58,5.19,101.86,12.05,49.13,12.46,34.62,3,summer,0,1,0,healthy
rice,20.18,35.0,37.42,7.8,99.73,49.14,92.82,2.07,24.33,6,monsoon,0,0,0,blast
rice,25.44,96.87,62.4,3.78,68.34,87.03,31.47,0.6,36.57,7,monsoon,0,0,0,bacterial_blight
rice,24.07,100.0,24.34,6.37,96.45,58.99,58.51,3.72,19.86,2,winter,1,0,0,blast
maize,31.78,85.05,182.7,4.72,44.62,43.45,76.79,6.57,45.28,2,winter,0,0,0,healthy
tomato,11.2,55.21,276.03,5.54,189.73,47.24,87.11,1.97,32.42,3,summer,0,0,0,healthy
tomato,14.23,80.75,20.07,7.14,43.75,34.97,67.86,5.04,48.38,6,monsoon,0,0,0,healthy
maize,30.45,80.04,121.85,6.7,87.22,18.27,37.6,5.96,43.14,1,winter,0,1,0,healthy
rice,26.05,81.6,65.83,7.32,110.99,60.24,64.61,0.66,38.89,12,winter,0,0,0,bacterial_blight
wheat,20.62,49.83,66.79,4.12,60.11,48.3,43.45,8.39,38.36,10,winter,0,0,0,healthy
wheat,19.09,78.87,42.62,3.95,18.05,40.57,8.05,12.66,26.8,10,winter,0,1,0,healthy
cotton,24.15,100.0,8.93,6.53,94.18,12.66,74.81,3.3,22.4,9,monsoon,0,1,0,healthy
tomato,23.99,60.23,21.69,7.45,127.26,40.58,62.96,0.63,23.26,2,winter,0,0,0,healthy
rice,34.42,65.75,30.44,5.72,77.36,83.4,24.41,4.23,17.65,12,winter,1,1,0,healthy
maize,16.02,74.35,338.95,6.01,127.96,56.04,81.56,3.04,15.84,3,summer,1,0,0,healthy
cotton,17.29,46.9,258.55,6.47,59.33,44.1,79.15,3.95,22.3,10,winter,0,0,0,healthy
cotton,15.16,75.26,236.69,5.88,86.76,73.42,70.59,0.05,37.84,7,monsoon,0,0,0,healthy
wheat,21.68,88.88,3.59,7.66,98.93,42.7,29.31,1.07,20.25,2,winter,0,1,0,rust
tomato,32.49,46.22,20.34,8.08,75.1,72.4,74.08,0.21,16.76,5,summer,1,0,0,healthy
maize,21.89,63.89,22.76,5.89,124.14,32.73,61.24,0.18,43.11,1,winter,0,0,0,healthy
tomato,23.21,100.0,97.07,4.66,73.05,13.48,94.16,0.52,29.48,6,monsoon,0,1,0,healthy
rice,29.49,44.93,257.26,5.35,48.05,11.36,45.99,1.14,28.67,7,monsoon,0,1,0,bacterial_blight
tomato,22.02,98.94,190.05,8.49,88.83,73.31,27.85,4.5,38.74,9,monsoon,0,1,0,healthy
wheat,18.28,85.0,6.02,6.14,23.3,30.9,34.0,2.55,31.2,10,winter,0,1,0,rust
wheat,19.92,100.0,54.36,8.0,57.94,73.12,53.92,5.88,30.02,7,monsoon,0,0,0,rust
cotton,34.27,70.94,62.9,7.33,15.33,31.01,103.3,13.97,27.77,3,summer,0,1,0,healthy
rice,10.06,54.68,79.79,6.45,109.7,35.66,73.16,4.08,25.23,7,monsoon,0,0,0,healthy
tomato,18.16,37.21,69.87,7.16,109.89,16.96,70.22,3.6,28.04,2,winter,0,1,0,healthy
wheat,19.63,30.4,5.39,5.75,31.08,33.38,93.45,3.69,20.36,1,winter,0,1,0,rust
maize,24.09,71.44,4.82,7.51,76.02,3.91,50.76,4.13,32.52,11,winter,0,1,0,rust
wheat,17.86,71.29,239.54,4.0,78.02,69.92,84.32,1.52,31.18,5,summer,0,0,0,rust
rice,19.59,38.57,671.96,6.67,61.21,49.88,0.0,1.5,24.19,5,summer,0,1,0,healthy
cotton,22.94,53.98,158.08,4.6,97.67,43.37,77.75,4.71,48.18,11,winter,0,0,0,healthy
tomato,40.43,76.99,138.11,7.13,70.19,38.47,56.31,0.55,24.68,3,summer,0,0,1,healthy
tomato,22.87,73.55,159.28,3.35,117.91,20.07,74.73,1.35,22.65,11,winter,0,0,0,healthy
cotton,21.2,60.61,71.92,7.96,119.1,32.8,73.11,2.99,32.16,4,summer,0,0,0,healthy
wheat,29.61,62.15,87.04,5.59,60.53,47.54,87.63,3.61,51.86,4,summer,0,0,0,healthy
tomato,30.77,63.44,17.51,5.68,57.14,33.89,49.23,0.56,27.27,7,monsoon,0,0,0,healthy
rice,26.94,71.7,151.12,8.89,146.33,47.05,48.82,0.01,43.5,3,summer,0,0,0,bacterial_blight
wheat,26.16,56.84,134.55,7.26,67.09,10.32,54.79,0.72,24.33,7,monsoon,0,1,0,healthy
maize,16.04,48.9,34.21,6.69,57.64,26.41,101.24,1.23,22.82,3,summer,0,0,0,healthy
tomato,23.2,90.42,58.77,8.13,50.47,13.33,39.71,2.83,32.23,11,winter,0,1,0,healthy
rice,22.04,58.86,100.96,5.51,61.46,29.54,55.87,0.74,40.83,3,summer,0,0,0,healthy
wheat,26.29,51.55,75.82,3.1,52.27,76.28,14.98,0.01,31.31,7,monsoon,0,1,0,healthy
maize,11.33,100.0,73.14,8.04,21.02,38.34,60.44,1.95,16.56,2,winter,1,1,0,healthy
rice,10.57,79.64,60.71,5.74,54.06,10.11,82.83,11.5,20.33,1,winter,0,1,0,healthy
maize,41.18,100.0,30.86,6.5,61.64,55.13,59.94,1.76,41.16,10,winter,0,0,1,healthy
cotton,32.96,82.92,17.84,6.62,111.62,20.61,57.98,5.24,31.57,8,monsoon,0,0,0,healthy
maize,26.41,61.88,48.62,5.57,84.38,51.71,72.87,0.6,38.2,9,monsoon,0,0,0,healthy
maize,23.22,74.85,57.4,8.69,74.55,73.14,87.64,31.6,12.61,2,winter,1,0,0,healthy
cotton,16.58,85.05,72.2,7.04,30.39,45.29,78.99,4.44,38.08,3,summer,0,1,0,healthy
wheat,29.33,87.52,61.5,6.34,60.96,55.53,58.6,5.12,32.62,1,winter,0,0,0,healthy
rice,9.4,81.47,120.24,7.59,69.82,37.04,92.18,0.54,17.9,5,summer,1,0,1,healthy
cotton,10.75,25.39,8.01,7.99,95.88,30.67,22.18,9.13,26.59,5,summer,0,1,0,healthy
maize,29.0,84.4,2.53,4.48,83.44,76.05,100.62,3.74,43.03,9,monsoon,0,0,0,healthy
wheat,31.63,88.46,203.73,5.9,42.6,37.39,74.14,0.67,20.12,5,summer,0,0,0,healthy
rice,25.51,34.39,525.43,7.01,78.13,49.82,77.66,6.29,25.0,5,summer,0,0,0,bacterial_blight
wheat,18.05,63.14,13.91,7.78,92.53,42.15,69.68,1.02,48.67,2,winter,0,0,0,healthy
wheat,34.95,82.75,33.71,7.17,38.17,61.08,30.14,6.23,32.86,11,winter,0,1,0,healthy
tomato,24.82,57.33,1.48,5.49,60.78,23.61,81.08,11.27,11.21,1,winter,1,0,0,healthy
wheat,32.45,59.85,52.0,3.71,51.24,12.95,20.41,12.34,34.13,7,monsoon,0,1,0,healthy
rice,30.52,75.31,18.48,6.43,94.67,43.02,69.51,1.79,24.11,6,monsoon,0,0,0,healthy
tomato,17.52,97.17,15.24,5.97,90.45,22.04,47.81,5.33,40.74,6,monsoon,0,0,0,healthy
tomato,33.27,99.34,30.94,6.42,63.47,43.36,83.63,8.93,40.9,11,winter,0,0,0,healthy
rice,34.6,84.85,11.32,5.54,83.81,41.74,98.09,2.81,16.34,7,monsoon,1,0,0,healthy
maize,27.96,81.69,29.15,6.31,72.87,44.66,78.02,6.38,38.73,4,summer,0,0,0,healthy
wheat,17.27,51.91,228.42,6.36,74.97,43.79,62.47,12.19,24.37,4,summer,0,0,0,rust
rice,38.85,53.3,27.02,6.65,75.48,29.86,55.5,6.63,15.17,3,summer,1,0,1,healthy
wheat,25.9,55.01,41.89,6.17,80.84,42.08,30.33,21.41,27.02,7,monsoon,0,0,0,healthy
rice,35.1,87.54,154.41,5.3,48.21,25.35,59.29,4.72,30.0,6,monsoon,0,0,1,bacterial_blight
cotton,38.21,69.84,169.31,6.74,121.24,33.7,83.16,2.65,32.29,2,winter,0,0,1,healthy
cotton,15.69,100.0,15.58,5.98,94.68,53.73,39.03,1.93,17.47,9,monsoon,1,0,0,healthy
cotton,25.18,98.84,15.53,5.73,44.86,85.48,54.01,2.75,30.09,9,monsoon,0,0,0,healthy
rice,38.34,61.77,26.53,7.03,117.85,26.66,41.68,4.94,26.93,6,monsoon,0,0,1,healthy
maize,34.61,70.83,5.44,5.79,71.37,42.61,66.47,3.54,35.28,1,winter,0,0,0,healthy
rice,31.51,72.57,161.35,9.0,68.28,35.33,125.95,1.07,13.83,6,monsoon,1,0,0,bacterial_blight
wheat,23.16,100.0,78.29,7.34,70.54,21.18,66.15,2.96,21.98,5,summer,0,0,0,healthy
rice,22.41,46.83,261.16,5.54,129.96,22.88,60.89,20.86,17.65,1,winter,1,0,0,blast
wheat,32.66,44.84,126.43,7.6,100.78,62.12,81.54,0.41,32.51,2,winter,0,0,0,healthy
maize,36.77,56.01,115.43,5.49,57.68,26.96,19.87,1.33,29.17,2,winter,0,1,1,healthy
wheat,26.94,89.03,15.85,7.29,93.0,29.83,47.9,4.87,31.24,10,winter,0,0,0,healthy
wheat,35.28,57.49,166.57,7.37,76.14,68.14,47.9,3.31,34.9,8,monsoon,0,0,1,healthy
maize,29.38,71.63,5.11,6.44,83.79,16.45,106.83,0.09,39.78,12,winter,0,1,0,healthy
tomato,25.3,64.53,269.22,8.01,95.54,40.52,52.41,3.08,22.1,2,winter,0,0,0,healthy
rice,24.98,100.0,66.42,6.53,92.2,20.76,63.37,4.75,28.81,9,monsoon,0,0,0,blast
rice,25.18,81.13,7.57,4.45,101.04,50.38,72.4,19.3,0.0,6,monsoon,1,0,0,bacterial_blight
rice,26.03,72.77,79.02,4.87,75.05,23.47,74.62,0.69,26.3,2,winter,0,0,0,healthy
wheat,13.02,95.62,155.55,7.49,42.06,55.62,35.84,10.34,20.06,3,summer,0,0,0,healthy
wheat,27.0,90.59,11.18,7.7,120.82,40.53,60.57,15.01,37.38,4,summer,0,0,0,healthy
cotton,20.25,92.17,163.71,5.84,75.17,82.76,92.95,13.63,33.98,6,monsoon,0,0,0,healthy
cotton,26.72,82.7,81.52,9.0,86.59,33.79,54.98,1.18,17.44,7,monsoon,1,0,0,healthy
cotton,42.2,100.0,44.09,7.26,78.28,12.09,42.3,1.4,45.83,2,winter,0,1,1,healthy
rice,22.94,98.55,41.36,5.87,38.33,46.0,51.12,10.37,34.15,10,winter,0,1,0,blast
cotton,24.77,43.43,8.55,6.41,87.24,41.69,79.95,1.57,40.07,8,monsoon,0,0,0,healthy
tomato,35.26,74.29,22.57,9.0,72.2,22.61,62.8,4.62,31.03,7,monsoon,0,0,1,healthy
cotton,21.25,54.82,47.16,6.87,128.04,36.03,37.95,13.53,41.66,11,winter,0,0,0,healthy
tomato,29.25,53.75,208.69,6.07,63.14,49.59,0.0,4.91,55.49,3,summer,0,1,0,healthy
cotton,34.45,100.0,5.16,5.48,92.47,34.48,66.72,1.79,23.13,4,summer,0,0,0,healthy
tomato,14.2,18.53,431.02,6.04,84.41,29.56,136.92,4.12,43.6,4,summer,0,0,0,healthy
tomato,20.14,49.71,90.02,6.03,72.86,51.68,75.35,1.76,39.94,2,winter,0,0,0,late_blight
cotton,35.99,50.89,253.36,7.05,81.61,59.43,81.66,13.06,22.31,11,winter,0,0,1,healthy
wheat,33.29,56.78,114.5,7.0,100.26,34.02,47.27,3.67,27.06,5,summer,0,0,0,healthy
wheat,25.32,46.54,165.74,3.9,65.23,37.38,55.0,3.5,24.07,6,monsoon,0,0,0,healthy
tomato,25.0,66.43,48.41,4.98,24.93,72.09,33.56,1.21,37.25,9,monsoon,0,1,0,healthy
cotton,17.95,47.24,159.66,7.05,66.54,44.77,27.74,2.06,28.57,8,monsoon,0,1,0,healthy
wheat,33.77,26.17,96.65,7.95,94.14,32.65,53.12,9.54,30.03,6,monsoon,0,0,0,healthy
cotton,34.84,84.43,282.82,6.07,115.93,64.89,90.88,16.3,28.26,8,monsoon,0,0,0,healthy
maize,36.19,100.0,189.36,8.58,85.64,25.4,60.37,2.42,18.8,1,winter,1,0,1,healthy
rice,23.61,65.0,136.49,5.71,110.3,15.79,37.01,0.09,44.49,8,monsoon,0,1,0,healthy
